id_factura,id_estudiante,residencia,concepto,importe,fecha_emision,fecha_vencimiento,estado,fecha_pago_real
FAC-2025-011737,EST-0737,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011738,EST-0738,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011739,EST-0739,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011740,EST-0740,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011741,EST-0741,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011742,EST-0742,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011743,EST-0743,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011744,EST-0744,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011745,EST-0745,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011746,EST-0746,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011747,EST-0747,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011748,EST-0748,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011749,EST-0749,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011750,EST-0750,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011751,EST-0751,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011752,EST-0752,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011753,EST-0753,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011754,EST-0754,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011755,EST-0755,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011756,EST-0756,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011757,EST-0757,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011758,EST-0758,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011759,EST-0759,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011760,EST-0760,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011761,EST-0761,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011762,EST-0762,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011763,EST-0763,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011764,EST-0764,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011765,EST-0765,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011766,EST-0766,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011767,EST-0767,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011768,EST-0768,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011769,EST-0769,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011770,EST-0770,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011771,EST-0771,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011772,EST-0772,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011773,EST-0773,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011774,EST-0774,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011775,EST-0775,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011776,EST-0776,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011777,EST-0777,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011778,EST-0778,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011779,EST-0779,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011780,EST-0780,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011781,EST-0781,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011782,EST-0782,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011783,EST-0783,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011784,EST-0784,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011785,EST-0785,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011786,EST-0786,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011787,EST-0787,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011788,EST-0788,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011789,EST-0789,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011790,EST-0790,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011791,EST-0791,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011792,EST-0792,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011793,EST-0793,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011794,EST-0794,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011795,EST-0795,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011796,EST-0796,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011797,EST-0797,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011798,EST-0798,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011799,EST-0799,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011800,EST-0800,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011801,EST-0801,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011802,EST-0802,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011803,EST-0803,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-16
FAC-2025-011804,EST-0804,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011805,EST-0805,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011806,EST-0806,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011807,EST-0807,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011808,EST-0808,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011809,EST-0809,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011810,EST-0810,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011811,EST-0811,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011812,EST-0812,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011813,EST-0813,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011814,EST-0814,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011815,EST-0815,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011816,EST-0816,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011817,EST-0817,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011818,EST-0818,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011819,EST-0819,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011820,EST-0820,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011821,EST-0821,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011822,EST-0822,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011823,EST-0823,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011824,EST-0824,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011825,EST-0825,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011826,EST-0826,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2026-01-12
FAC-2025-011827,EST-0827,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011828,EST-0828,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011829,EST-0829,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011830,EST-0830,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011831,EST-0831,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011832,EST-0832,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pendiente,
FAC-2025-011833,EST-0833,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011834,EST-0834,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011835,EST-0835,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011836,EST-0836,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011837,EST-0837,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011838,EST-0838,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011839,EST-0839,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011840,EST-0840,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011841,EST-0841,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011842,EST-0842,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011843,EST-0843,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pendiente,
FAC-2025-011844,EST-0844,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011845,EST-0845,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011846,EST-0846,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011847,EST-0847,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011848,EST-0848,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011849,EST-0849,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2026-01-07
FAC-2025-011850,EST-0850,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011851,EST-0851,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011852,EST-0852,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011853,EST-0853,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011854,EST-0854,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011855,EST-0855,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,impagada,
FAC-2025-011856,EST-0856,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011857,EST-0857,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011858,EST-0858,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011859,EST-0859,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011860,EST-0860,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011861,EST-0861,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011862,EST-0862,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-21
FAC-2025-011863,EST-0863,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011864,EST-0864,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011865,EST-0865,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011866,EST-0866,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011867,EST-0867,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011868,EST-0868,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011869,EST-0869,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011870,EST-0870,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011871,EST-0871,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011872,EST-0872,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011873,EST-0873,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011874,EST-0874,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011875,EST-0875,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-16
FAC-2025-011876,EST-0876,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011877,EST-0877,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011878,EST-0878,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011879,EST-0879,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011880,EST-0880,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011881,EST-0881,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011882,EST-0882,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011883,EST-0883,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011884,EST-0884,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011885,EST-0885,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011886,EST-0886,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011887,EST-0887,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011888,EST-0888,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011889,EST-0889,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011890,EST-0890,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011891,EST-0891,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011892,EST-0892,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011893,EST-0893,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011894,EST-0894,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011895,EST-0895,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011896,EST-0896,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011897,EST-0897,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011898,EST-0898,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011899,EST-0899,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011900,EST-0900,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011901,EST-0901,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011902,EST-0902,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011903,EST-0903,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011904,EST-0904,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011905,EST-0905,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011906,EST-0906,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011907,EST-0907,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011908,EST-0908,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011909,EST-0909,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011910,EST-0910,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011911,EST-0911,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011912,EST-0912,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011913,EST-0913,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
